1  -0.215409  -0.215409  1
2  0.132923  0.0252187  1
3  0.158339  0.175152  1
4  -0.0407509  0.0906128  1
5  0.0125404  0.0850306  1
6  -0.0890513  -0.0181924  1
7  -0.0094198  -0.0250133  1
8  0.0293372  0.00745052  1
9  0.00945871  0.0160814  1
10  -0.0289035  -0.0144303  1
11  -0.00233926  -0.0154577  1
12  0.0147516  0.000582051  1
13  0.0244083  0.0249456  1
14  0.00809262  0.0312564  1
15  0.00295999  0.0321326  1
16  0.00340075  0.0335251  1
17  0.00844174  0.0399948  1
18  -0.0390534  -0.00128058  1
19  -0.00954353  -0.0107567  1
20  -0.016965  -0.0271839  1
21  0.0187582  -0.00713121  1
22  -0.00536683  -0.0121739  1
23  -0.000691415  -0.012336  1
24  -0.0109861  -0.0228081  1
25  0.0124753  -0.00942049  1
26  0.023607  0.0145488  1
27  0.0172389  0.0312489  1
28  -0.0166607  0.0134721  1
29  -0.0169776  -0.0039701  1
30  -0.0168443  -0.0206821  1
31  0.00536693  -0.014648  1
32  0.0122344  -0.00195581  1
33  0.0144352  0.0125387  1
34  -0.000463132  0.0117067  1
35  -0.00645573  0.00491653  1
36  0.0047037  0.00948366  1
37  -0.00678003  0.00244731  1
38  0.000127872  0.00251078  1
39  -0.00611389  -0.00366749  1
40  -0.000652362  -0.00422816  1
41  -0.00552517  -0.0096502  1
42  0.0123327  0.00291231  1
43  -0.000316016  0.00252856  1
44  -0.00201553  0.000455568  1
45  0.00866962  0.00911506  1
46  -0.00582196  0.00309495  1
47  0.00101818  0.00404728  1
48  0.00563687  0.00959983  1
49  0.000698436  0.0101024  1
50  0.00508311  0.0149834  1
51  0.00200648  0.0166961  1
52  -0.0045287  0.0118463  1
53  0.0129586  0.0245814  1
54  -0.00331808  0.0208081  1
55  -0.00124804  0.0191818  1
56  -0.00574597  0.0130933  1
57  -0.00287429  0.00998927  1
58  -0.00125221  0.00856483  1
59  -0.0104085  -0.00198883  1
60  0.00695144  0.00499575  1
61  -0.00427887  0.000634979  1
62  0.00696742  0.00759216  1
63  0.00238203  0.00985368  1
64  0.00324465  0.0129444  1
65  -0.00413554  0.00860968  1
66  0.000583995  0.00906323  1
67  -0.0024952  0.00643276  1
68  -0.00263064  0.00370752  1
69  -0.000568548  0.00308524  1
70  0.00467457  0.00771574  1
71  -0.00630673  0.00130034  1
72  0.0040086  0.00529087  1
73  -0.00473074  0.000487654  1
74  0.000138835  0.000619899  1
75  -0.00457606  -0.00396443  1
76  -0.00583221  -0.00974447  1
77  -0.000453688  -0.0100716  1
78  -0.00157839  -0.0115209  1
79  -0.000597052  -0.0119721  1
80  0.0024711  -0.00935133  1
81  0.00181727  -0.00741861  1
82  -0.000920347  -0.00824849  1
83  0.00101725  -0.00713186  1
84  0.00102868  -0.00601827  1
85  0.00917015  0.00322268  1
86  0.00640847  0.00959367  1
87  -0.00259982  0.00688358  1
88  -0.00555496  0.0012504  1
89  -0.00296744  -0.00173109  1
90  -0.000699864  -0.00241172  1
91  0.00355118  0.00116597  1
92  0.00229053  0.00344382  1
93  0.000519714  0.00392651  1
94  -0.000970741  0.00291399  1
95  -0.0014273  0.00145602  1
96  0.00621122  0.00765207  1
97  -0.00705098  0.000522197  1
98  0.00153103  0.0020479  1
99  -0.000287178  0.00174003  1
100  -0.000629243  0.00109339  1
101  0.00287437  0.00395693  1
102  0.0025127  0.00643083  1
103  -0.00279055  0.00357785  1
104  0.000124734  0.00366818  1
105  0.00376223  0.00739547  1
106  -0.00510762  0.00221808  1
107  0.00451896  0.00671632  1
108  -0.00411176  0.00254237  1
109  0.00569925  0.00821829  1
110  -0.00627718  0.0018664  1
111  -0.00429457  -0.00244498  1
112  -0.00145965  -0.0038828  1
113  0.00129777  -0.00255067  1
114  0.00815749  0.00562919  1
115  -0.00144914  0.0041311  1
116  0.00277054  0.00686603  1
117  0.000104404  0.00691175  1
118  0.00180271  0.00865588  1
119  0.000296336  0.00887948  1
120  -0.00428886  0.00451663  1
121  -0.00458105  -0.000101749  1
122  0.00148827  0.00138735  1
123  0.000366999  0.00174307  1
124  0.00377267  0.00550169  1
125  -0.000104161  0.00535351  1
126  -0.00317965  0.00213138  1
127  0.000634638  0.00274923  1
128  -0.0014787  0.00124906  1
129  -0.00811201  -0.00687263  1
130  -0.00340998  -0.0102297  1
131  0.00151493  -0.00863672  1
132  -0.00269027  -0.0112616  1
133  -0.000397754  -0.0115746  1
134  0.000187921  -0.0113003  1
135  0.00267054  -0.00854609  1
136  -0.00379809  -0.0122813  1
137  0.00106931  -0.0111224  1
138  -0.000727428  -0.0117692  1
139  -0.00155275  -0.0132373  1
140  0.00185377  -0.011289  1
141  -0.0030291  -0.014238  1
142  -0.0010511  -0.0151888  1
143  -0.000159978  -0.0152426  1
144  0.00246216  -0.0126746  1
145  -0.00300545  -0.0155926  1
146  -0.00118943  -0.0166753  1
147  -0.000781715  -0.0173435  1
148  0.00217432  -0.015052  1
149  0.00398397  -0.010967  1
150  0.000819276  -0.0100747  1
151  -0.000160236  -0.0101682  1
152  0.00170185  -0.00839943  1
153  -0.000833352  -0.00917788  1
154  -0.00199537  -0.0111137  1
155  -0.00246979  -0.0135117  1
156  0.00141584  -0.0120093  1
157  0.000137426  -0.0117954  1
158  -0.000808553  -0.0125293  1
159  -6.12208e-05  -0.0125117  1
160  0.000984945  -0.0114485  1
161  0.00031161  -0.0110658  1
162  -0.00118172  -0.0121792  1
163  -0.00297799  -0.0150825  1
164  0.00202296  -0.0129676  1
165  0.000237909  -0.0126511  1
166  -0.00128597  -0.0138608  1
167  -0.00078752  -0.0145654  1
168  0.0023203  -0.0121584  1
169  0.0004004  -0.011686  1
170  0.00104523  -0.0105721  1
171  0.00107584  -0.00943439  1
172  -0.00107014  -0.0104497  1
173  -0.00166035  -0.0120496  1
174  -0.000694448  -0.0126748  1
175  -1.57639e-05  -0.0126182  1
176  -0.00175196  -0.0142984  1
177  -0.000170569  -0.0143882  1
178  0.00148417  -0.0128232  1
179  0.00162938  -0.0111222  1
180  0.00143915  -0.00962126  1
181  0.00115256  -0.00841554  1
182  0.000654407  -0.0077149  1
183  0.000608527  -0.00706421  1
184  0.00270579  -0.00432003  1
185  0.00242203  -0.00187465  1
186  1.16157e-05  -0.00185296  1
187  0.000913312  -0.000929734  1
188  -0.00103156  -0.00195635  1
189  -0.00324047  -0.00518647  1
190  0.00136895  -0.00379022  1
191  -3.69937e-05  -0.00380737  1
192  -0.000194556  -0.0039821  1
193  -0.00199045  -0.00595191  1
194  -0.000450598  -0.00637183  1
195  -0.000370574  -0.00670973  1
196  0.000894963  -0.00578053  1
197  -0.00043663  -0.00618782  1
198  -0.00197479  -0.00813136  1
199  0.00101331  -0.00707718  1
200  -0.00171732  -0.00875912  1
201  -0.00268474  -0.0114003  1
202  0.00188865  -0.0094552  1
203  -0.00155816  -0.0109668  1
204  9.57748e-05  -0.0108172  1
205  -0.00144013  -0.0122046  1
206  0.000809372  -0.011336  1
207  0.000596376  -0.0106848  1
208  -0.000481505  -0.011115  1
209  0.000190033  -0.0108718  1
210  0.00259393  -0.00822607  1
211  0.000398823  -0.00778826  1
212  0.000763829  -0.00698769  1
213  -0.000738345  -0.00769323  1
214  -0.000732982  -0.00839026  1
215  -0.000280715  -0.00863195  1
216  0.00078584  -0.00780615  1
217  -0.0011641  -0.00893427  1
218  0.00175693  -0.00713636  1
219  -0.000435867  -0.00753964  1
220  0.000156123  -0.00734925  1
221  0.0017839  -0.0055321  1
222  -0.00171193  -0.00721911  1
223  0.000813018  -0.00637372  1
224  -0.00115349  -0.00749876  1
225  -0.0011948  -0.00866022  1
226  0.000518791  -0.00810311  1
227  0.00224454  -0.00582288  1
228  -0.0023144  -0.00811175  1
229  0.000401117  -0.00767521  1
230  0.00115365  -0.00648818  1
231  -3.67487e-05  -0.00649684  1
232  -0.00265399  -0.00912283  1
233  -0.000570191  -0.00965386  1
234  -0.00117229  -0.0107849  1
235  0.000748277  -0.00999073  1
236  0.000872183  -0.00907621  1
237  0.000947738  -0.00809018  1
238  -0.000996747  -0.00905293  1
239  0.000415458  -0.0085996  1
240  0.000480532  -0.00808323  1
241  -0.000364273  -0.00841396  1
242  -0.000217034  -0.00859623  1
243  4.44086e-05  -0.00851645  1
244  0.00129581  -0.00718573  1
245  -4.33586e-05  -0.00719976  1
246  -0.00105968  -0.00823017  1
