4  0.00848241  6  0.412053  8  0.345343  10  0.391673  
8  0.0123457  12  0.384225  16  0.365154  20  0.334035  
12  0.0175893  18  0.379381  24  0.364413  30  0.332047  
16  0.0215586  24  0.378945  32  0.354773  40  0.346155  
20  0.0247091  30  0.368985  40  0.342649  50  0.350446  
24  0.0281692  36  0.360624  48  0.338674  60  0.356854  
28  0.0317271  42  0.354279  56  0.349516  70  0.360828  
32  0.0355862  48  0.348619  64  0.354233  80  0.364867  
36  0.0387575  54  0.345564  72  0.353027  90  0.354089  
40  0.0414592  60  0.342114  80  0.350577  100  0.346348  
44  0.0436434  66  0.338872  88  0.348206  110  0.344641  
48  0.0460753  72  0.337757  96  0.350519  120  0.344939  
52  0.0490969  78  0.336706  104  0.353878  130  0.340019  
56  0.0522254  84  0.336142  112  0.355678  140  0.336447  
60  0.0560986  90  0.338409  120  0.359172  150  0.336036  
64  0.0609189  96  0.339875  128  0.361688  160  0.336482  
68  0.0663377  102  0.342884  136  0.365954  170  0.337834  
72  0.0725398  108  0.344562  144  0.36456  180  0.340661  
76  0.0775857  114  0.347111  152  0.362898  190  0.344776  
80  0.0828784  120  0.351135  160  0.362401  200  0.349928  
84  0.0876047  126  0.353813  168  0.365054  210  0.358123  
88  0.0927731  132  0.355789  176  0.366591  220  0.365219  
92  0.0977017  138  0.356475  184  0.370333  230  0.370764  
96  0.103033  144  0.356414  192  0.374776  240  0.374016  
100  0.108563  150  0.355383  200  0.377031  250  0.374826  
104  0.1138  156  0.355556  208  0.376857  260  0.374639  
108  0.119484  162  0.356534  216  0.376209  270  0.373831  
112  0.125395  168  0.357607  224  0.376193  280  0.372828  
116  0.131207  174  0.358955  232  0.377062  290  0.373374  
120  0.136283  180  0.360455  240  0.37788  300  0.37345  
124  0.14131  186  0.362568  248  0.380565  310  0.375731  
128  0.145655  192  0.365392  256  0.385581  320  0.376596  
132  0.149223  198  0.367557  264  0.385722  330  0.378256  
136  0.152499  204  0.369841  272  0.386055  340  0.380015  
140  0.155666  210  0.370588  280  0.385155  350  0.381191  
144  0.158916  216  0.372663  288  0.38397  360  0.381852  
148  0.161986  222  0.374582  296  0.382678  370  0.381522  
152  0.165184  228  0.376387  304  0.381087  380  0.38089  
156  0.167791  234  0.377978  312  0.380755  390  0.380036  
160  0.170701  240  0.378866  320  0.380571  400  0.379615  
164  0.173419  246  0.380108  328  0.381285  410  0.378788  
168  0.175467  252  0.381601  336  0.381018  420  0.376816  
172  0.177163  258  0.384032  344  0.381448  430  0.375375  
176  0.179288  264  0.38631  352  0.380362  440  0.374053  
180  0.181558  270  0.38869  360  0.379239  450  0.372128  
184  0.183781  276  0.389825  368  0.377965  460  0.370383  
188  0.186344  282  0.390085  376  0.376386  470  0.368887  
192  0.188852  288  0.390735  384  0.375238  480  0.368173  
196  0.191332  294  0.391729  392  0.374041  490  0.368162  
200  0.193233  300  0.392556  400  0.373461  500  0.368182  
204  0.1958  306  0.39363  408  0.372681  510  0.368461  
208  0.198319  312  0.394236  416  0.372406  520  0.368978  
212  0.200802  318  0.394469  424  0.371407  530  0.369797  
216  0.203442  324  0.395146  432  0.370529  540  0.370895  
220  0.205898  330  0.395968  440  0.370497  550  0.370652  
224  0.208278  336  0.396265  448  0.369968  560  0.368979  
228  0.210569  342  0.396512  456  0.369192  570  0.367303  
232  0.212738  348  0.396812  464  0.368188  580  0.365492  
236  0.214682  354  0.397542  472  0.367228  590  0.36362  
240  0.216198  360  0.397754  480  0.366029  600  0.362689  
244  0.217751  366  0.397987  488  0.364957  610  0.360948  
248  0.219314  372  0.397795  496  0.363962  620  0.360235  
252  0.22092  378  0.397405  504  0.363189  630  0.359512  
256  0.222354  384  0.396966  512  0.362115  640  0.359351  
260  0.22381  390  0.396494  520  0.361824  650  0.360743  
264  0.225338  396  0.395469  528  0.361827  660  0.361455  
268  0.226357  402  0.394662  536  0.362371  670  0.361826  
272  0.22712  408  0.393569  544  0.362271  680  0.362618  
276  0.228022  414  0.393218  552  0.362716  690  0.363714  
280  0.228771  420  0.392771  560  0.362862  700  0.363861  
284  0.229401  426  0.391858  568  0.363105  710  0.364436  
288  0.229737  432  0.39101  576  0.364117  720  0.365013  
292  0.230358  438  0.389585  584  0.364443  730  0.365325  
296  0.231413  444  0.388638  592  0.365077  740  0.364717  
300  0.232155  450  0.38758  600  0.365859  750  0.364176  
304  0.233107  456  0.386687  608  0.366763  760  0.363965  
308  0.23404  462  0.385977  616  0.367476  770  0.364377  
312  0.235013  468  0.385718  624  0.368244  780  0.365074  
316  0.235918  474  0.385919  632  0.36922  790  0.364497  
320  0.23749  480  0.385608  640  0.370673  800  0.364763  
324  0.238842  486  0.385534  648  0.371936  810  0.364124  
328  0.240255  492  0.385224  656  0.373115  820  0.363476  
332  0.241548  498  0.38499  664  0.373998  830  0.362865  
336  0.24299  504  0.384779  672  0.374696  840  0.361653  
340  0.244388  510  0.385169  680  0.375577  850  0.361137  
344  0.245737  516  0.385271  688  0.376437  860  0.360965  
348  0.246972  522  0.385149  696  0.377355  870  0.361075  
352  0.248006  528  0.385032  704  0.377567  880  0.361392  
356  0.248894  534  0.385138  712  0.377496  890  0.361443  
360  0.24965  540  0.384868  720  0.377837  900  0.361268  
364  0.250334  546  0.384744  728  0.378434  910  0.361532  
368  0.250939  552  0.385103  736  0.379084  920  0.362093  
372  0.251607  558  0.385187  744  0.379299  930  0.36311  
376  0.252148  564  0.38536  752  0.379558  940  0.363371  
380  0.252733  570  0.385191  760  0.379729  950  0.364049  
384  0.253634  576  0.384318  768  0.379984  960  0.364701  
388  0.254312  582  0.383591  776  0.379802  970  0.364638  
392  0.255147  588  0.382951  784  0.37971  980  0.365506  
396  0.255735  594  0.382779  792  0.379208  990  0.366508  
400  0.256197  600  0.38236  800  0.37877  1000  0.367255  
404  0.25695  606  0.381911  808  0.377844  1010  0.367542  
408  0.257871  612  0.381609  816  0.376658  1020  0.367505  
412  0.258788  618  0.381121  824  0.375569  1030  0.367863  
416  0.25975  624  0.380574  832  0.3746  1040  0.368508  
420  0.260824  630  0.380348  840  0.373726  1050  0.368805  
424  0.261914  636  0.380174  848  0.372849  1060  0.36867  
428  0.263112  642  0.380454  856  0.371997  1070  0.368503  
432  0.264382  648  0.380586  864  0.371162  1080  0.368331  
436  0.265624  654  0.380508  872  0.370785  1090  0.368613  
440  0.266605  660  0.380417  880  0.371079  1100  0.36789  
444  0.267609  666  0.380464  888  0.371781  1110  0.367429  
448  0.268562  672  0.380821  896  0.372749  1120  0.366748  
452  0.269344  678  0.380893  904  0.373475  1130  0.365916  
456  0.27003  684  0.381203  912  0.374271  1140  0.364609  
460  0.270638  690  0.381496  920  0.375004  1150  0.363416  
464  0.271494  696  0.382029  928  0.375923  1160  0.362542  
468  0.272159  702  0.382416  936  0.376871  1170  0.36221  
472  0.272724  708  0.382706  944  0.377569  1180  0.361819  
476  0.2732  714  0.38289  952  0.378503  1190  0.361217  
480  0.273729  720  0.38318  960  0.379008  1200  0.360833  
484  0.274414  726  0.383184  968  0.379038  1210  0.361024  
488  0.275011  732  0.383418  976  0.379789  1220  0.361171  
492  0.275326  738  0.383185  984  0.380064  1230  0.361004  
496  0.275692  744  0.382556  992  0.380202  1240  0.360851  
500  0.276223  750  0.382088  1000  0.380237  1250  0.360224  
504  0.276799  756  0.381683  1008  0.380048  1260  0.360056  
508  0.277248  762  0.381354  1016  0.379753  1270  0.360164  
512  0.277739  768  0.381118  1024  0.379494  1280  0.360262  
516  0.278288  774  0.381289  1032  0.378971  1290  0.360617  
520  0.278835  780  0.381544  1040  0.378887  1300  0.360195  
524  0.279394  786  0.381679  1048  0.378639  1310  0.359828  
528  0.280067  792  0.381848  1056  0.378206  1320  0.359414  
532  0.280823  798  0.381526  1064  0.378053  1330  0.359436  
536  0.281402  804  0.381022  1072  0.37798  1340  0.359447  
540  0.282164  810  0.380456  1080  0.377798  1350  0.359222  
544  0.282849  816  0.379995  1088  0.377976  1360  0.359417  
548  0.283376  822  0.37963  1096  0.378121  1370  0.359354  
552  0.284056  828  0.379426  1104  0.378874  1380  0.359312  
556  0.284687  834  0.379439  1112  0.379599  1390  0.359679  
560  0.285318  840  0.379613  1120  0.379705  1400  0.360797  
564  0.285779  846  0.379682  1128  0.379771  1410  0.361468  
568  0.286112  852  0.379577  1136  0.380128  1420  0.361797  
572  0.286542  858  0.379591  1144  0.380205  1430  0.362458  
576  0.286954  864  0.379804  1152  0.380731  1440  0.362492  
580  0.2874  870  0.379723  1160  0.38124  1450  0.362263  
584  0.288084  876  0.379334  1168  0.38122  1460  0.362075  
588  0.288851  882  0.378981  1176  0.381619  1470  0.361686  
592  0.289601  888  0.37894  1184  0.382499  1480  0.361186  
596  0.290402  894  0.37883  1192  0.383327  1490  0.360796  
600  0.29107  900  0.378663  1200  0.384059  1500  0.360231  
604  0.291717  906  0.378371  1208  0.384467  1510  0.359857  
608  0.292292  912  0.378041  1216  0.384927  1520  0.359332  
612  0.292811  918  0.377897  1224  0.385456  1530  0.359107  
616  0.293391  924  0.377526  1232  0.386326  1540  0.359066  
