#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -20.3015  -18.1231  -18.1231  -13.6400  -13.6400  -13.6400  -13.6208  -13.6208   -6.0318   -6.0318   -6.0318   -2.5280   -2.5280   -2.5280   -1.9295   -1.9295   -1.9295   -1.9139   -1.9139   -1.9139   -1.9063   -0.1704   -0.1704   10.5304
  0.0454  -20.2974  -18.1242  -18.1222  -13.6409  -13.6409  -13.6400  -13.6223  -13.6202   -6.0458   -6.0280   -6.0280   -2.5580   -2.5580   -2.5297   -2.1266   -2.0118   -2.0118   -1.9140   -1.7998   -1.7998   -1.7349   -0.1704   -0.1245   10.2662
  0.0908  -20.2826  -18.1273  -18.1194  -13.6435  -13.6435  -13.6398  -13.6267  -13.6183   -6.0862   -6.0164   -6.0164   -2.6410   -2.6410   -2.5348   -2.3616   -2.0614   -2.0614   -1.9140   -1.6568   -1.6568   -1.5582   -0.1702    0.0035    9.9068
  0.1362  -20.2627  -18.1328  -18.1149  -13.6478  -13.6478  -13.6395  -13.6339  -13.6154   -6.1500   -5.9973   -5.9973   -2.7596   -2.7596   -2.6266   -2.5432   -2.0861   -2.0861   -1.9142   -1.5052   -1.5052   -1.3837   -0.1702    0.1868    9.5338
  0.1816  -20.2364  -18.1406  -18.1088  -13.6537  -13.6537  -13.6438  -13.6391  -13.6113   -6.2319   -5.9709   -5.9709   -2.9117   -2.8979   -2.8979   -2.5544   -2.0959   -2.0959   -1.9145   -1.3497   -1.3497   -1.1938   -0.1703    0.4017    9.1555
  0.2270  -20.1999  -18.1508  -18.1006  -13.6609  -13.6609  -13.6561  -13.6385  -13.6063   -6.3259   -5.9372   -5.9372   -3.2027   -3.0439   -3.0439   -2.5658   -2.0896   -2.0896   -1.9147   -1.1918   -1.1918   -0.9826   -0.1702    0.6329    8.7767
  0.2724  -20.1579  -18.1636  -18.0922  -13.6705  -13.6693  -13.6693  -13.6379  -13.6004   -6.4262   -5.8968   -5.8968   -3.4985   -3.1939   -3.1939   -2.5856   -2.0791   -2.0791   -1.9149   -1.0374   -1.0374   -0.7515   -0.1703    0.8665    8.3987
  0.3178  -20.1096  -18.1799  -18.0821  -13.6866  -13.6786  -13.6786  -13.6373  -13.5939   -6.5287   -5.8499   -5.8499   -3.7928   -3.3443   -3.3443   -2.6037   -2.0654   -2.0654   -1.9152   -0.8872   -0.8872   -0.5031   -0.1704    1.0962    8.0206
  0.3632  -20.0562  -18.1989  -18.0697  -13.7040  -13.6885  -13.6885  -13.6365  -13.5868   -6.6277   -5.7954   -5.7954   -4.0829   -3.4919   -3.4919   -2.6201   -2.0505   -2.0505   -1.9156   -0.7424   -0.7424   -0.2396   -0.1703    1.3170    7.6445
  0.4086  -19.9975  -18.2220  -18.0583  -13.7222  -13.6988  -13.6988  -13.6358  -13.5796   -6.7204   -5.7366   -5.7366   -4.3651   -3.6383   -3.6383   -2.6399   -2.0315   -2.0315   -1.9160   -0.6052   -0.6052   -0.1704    0.0367    1.5243    7.2711
  0.4540  -19.9351  -18.2482  -18.0467  -13.7408  -13.7092  -13.7092  -13.6350  -13.5722   -6.8028   -5.6724   -5.6724   -4.6368   -3.7815   -3.7815   -2.6597   -2.0116   -2.0116   -1.9163   -0.4766   -0.4766   -0.1705    0.3211    1.7158    6.9033
  0.4994  -19.8700  -18.2775  -18.0350  -13.7592  -13.7195  -13.7195  -13.6343  -13.5649   -6.8723   -5.6033   -5.6033   -4.8963   -3.9209   -3.9209   -2.6801   -1.9913   -1.9913   -1.9167   -0.3573   -0.3573   -0.1706    0.6115    1.8900    6.5416
  0.5449  -19.8039  -18.3096  -18.0238  -13.7769  -13.7292  -13.7292  -13.6336  -13.5579   -6.9277   -5.5294   -5.5294   -5.1399   -4.0564   -4.0564   -2.6987   -1.9712   -1.9712   -1.9170   -0.2499   -0.2499   -0.1707    0.9051    2.0451    6.1880
  0.5903  -19.7382  -18.3435  -18.0134  -13.7935  -13.7382  -13.7382  -13.6329  -13.5514   -6.9676   -5.4510   -5.4510   -5.3656   -4.1876   -4.1876   -2.7157   -1.9520   -1.9520   -1.9173   -0.1708   -0.1545   -0.1545    1.1985    2.1806    5.8444
  0.6357  -19.6752  -18.3782  -18.0039  -13.8084  -13.7463  -13.7463  -13.6324  -13.5455   -6.9921   -5.5706   -5.3685   -5.3685   -4.3145   -4.3145   -2.7308   -1.9345   -1.9345   -1.9176   -0.1709   -0.0721   -0.0721    1.4874    2.2959    5.5144
  0.6811  -19.6166  -18.4118  -17.9957  -13.8213  -13.7532  -13.7532  -13.6318  -13.5405   -7.0020   -5.7508   -5.2820   -5.2820   -4.4368   -4.4368   -2.7435   -1.9183   -1.9183   -1.9178   -0.1710   -0.0032   -0.0032    1.7668    2.3919    5.2035
  0.7265  -19.5671  -18.4423  -17.9891  -13.8317  -13.7587  -13.7587  -13.6314  -13.5364   -7.0000   -5.9051   -5.1920   -5.1920   -4.5547   -4.5547   -2.7536   -1.9180   -1.9060   -1.9060   -0.1710    0.0508    0.0508    2.0234    2.4630    4.9200
  0.7719  -19.5281  -18.4670  -17.9842  -13.8393  -13.7628  -13.7628  -13.6311  -13.5334   -6.9906   -6.0230   -5.0989   -5.0989   -4.6675   -4.6675   -2.7609   -1.9181   -1.8967   -1.8967   -0.1710    0.0897    0.0897    2.2431    2.5163    4.6821
  0.8173  -19.5031  -18.4831  -17.9811  -13.8440  -13.7653  -13.7653  -13.6309  -13.5316   -6.9802   -6.0989   -5.0051   -5.0051   -4.7730   -4.7730   -2.7651   -1.9182   -1.8910   -1.8910   -0.1711    0.1132    0.1132    2.3973    2.5496    4.5158
  0.8627  -19.4945  -18.4898  -17.9821  -13.8456  -13.7662  -13.7662  -13.6309  -13.5310   -6.9765   -6.1254   -4.9401   -4.9401   -4.8446   -4.8446   -2.7728   -1.9183   -1.8892   -1.8892   -0.1713    0.1201    0.1201    2.4509    2.5620    4.4543
  0.8627  -19.4945  -18.4898  -17.9821  -13.8456  -13.7662  -13.7662  -13.6309  -13.5310   -6.9765   -6.1254   -4.9401   -4.9401   -4.8446   -4.8446   -2.7728   -1.9183   -1.8892   -1.8892   -0.1713    0.1201    0.1201    2.4509    2.5620    4.4543
  0.9081  -19.4910  -18.4874  -17.9813  -13.8448  -13.7661  -13.7640  -13.6318  -13.5315   -6.9756   -6.1544   -4.9360   -4.9179   -4.8611   -4.8414   -2.7538   -2.0678   -1.9224   -1.7384   -0.1410    0.1161    0.1217    2.4659    2.5639    4.4727
  0.9535  -19.4807  -18.4831  -17.9853  -13.8425  -13.7659  -13.7577  -13.6344  -13.5332   -6.9752   -6.2343   -4.9258   -4.9156   -4.8603   -4.8379   -2.7169   -2.2290   -2.0149   -1.5738   -0.0593    0.1014    0.1236    2.5040    2.5695    4.5262
  0.9989  -19.4637  -18.4761  -17.9918  -13.8386  -13.7656  -13.7474  -13.6387  -13.5358   -6.9747   -6.3498   -5.0029   -4.9092   -4.8319   -4.7817   -2.6559   -2.3878   -2.1500   -1.4096    0.0558    0.0776    0.1268    2.5679    2.5783    4.6133
  1.0443  -19.4404  -18.4667  -18.0007  -13.8336  -13.7652  -13.7333  -13.6446  -13.5393   -6.9743   -6.4868   -5.1186   -4.8865   -4.8235   -4.6959   -2.5721   -2.5431   -2.3137   -1.2473    0.0450    0.1313    0.1856    2.5900    2.6580    4.7313
  1.0897  -19.4108  -18.4547  -18.0120  -13.8274  -13.7647  -13.7159  -13.6517  -13.5435   -6.9741   -6.6345   -5.2568   -4.8579   -4.8124   -4.6114   -2.6942   -2.4890   -2.4673   -1.0860    0.0052    0.1371    0.3160    2.6033    2.7728    4.8760
  1.1351  -19.3758  -18.4407  -18.0256  -13.8206  -13.7641  -13.6956  -13.6601  -13.5483   -6.9745   -6.7858   -5.4117   -4.8249   -4.7988   -4.5341   -2.8415   -2.6709   -2.3447   -0.9301   -0.0405    0.1437    0.4380    2.6188    2.9105    5.0426
  1.1805  -19.3359  -18.4253  -18.0420  -13.8134  -13.7634  -13.6729  -13.6694  -13.5534   -6.9761   -6.9363   -5.5782   -4.7881   -4.7826   -4.4658   -2.9836   -2.8540   -2.2087   -0.7795   -0.0912    0.1514    0.5463    2.6349    3.0679    5.2268
  1.2259  -19.2918  -18.4084  -18.0600  -13.8063  -13.7627  -13.6794  -13.6485  -13.5584   -7.0819   -6.9797   -5.7476   -4.7634   -4.7481   -4.4066   -3.1207   -3.0331   -2.0638   -0.6347   -0.1445    0.1598    0.6398    2.6513    3.2396    5.4228
  1.2713  -19.2442  -18.3906  -18.0795  -13.7996  -13.7620  -13.6897  -13.6230  -13.5631   -7.2202   -6.9861   -5.9141   -4.7412   -4.7063   -4.3562   -3.2520   -3.2056   -1.9133   -0.4972   -0.1990    0.1689    0.7183    2.6674    3.4207    5.6262
  1.3167  -19.1942  -18.3728  -18.1018  -13.7938  -13.7612  -13.7001  -13.5971  -13.5671   -7.3501   -6.9976   -6.0734   -4.7166   -4.6638   -4.3138   -3.3773   -3.3704   -1.7649   -0.3682   -0.2535    0.1782    0.7828    2.6827    3.6046    5.8307
  1.3621  -19.1427  -18.3545  -18.1242  -13.7892  -13.7605  -13.7103  -13.5716  -13.5702   -7.4689   -7.0149   -6.2172   -4.6883   -4.6213   -4.2778   -3.5230   -3.4963   -1.6192   -0.3054   -0.2487    0.1879    0.8356    2.6967    3.7857    6.0329
  1.4075  -19.0910  -18.3370  -18.1476  -13.7860  -13.7598  -13.7201  -13.5723  -13.5472   -7.5758   -7.0404   -6.3415   -4.6568   -4.5804   -4.2476   -3.6631   -3.6085   -1.4827   -0.3530   -0.1402    0.1976    0.8785    2.7092    3.9589    6.2279
  1.4529  -19.0404  -18.3205  -18.1715  -13.7842  -13.7591  -13.7291  -13.5732  -13.5244   -7.6705   -7.0757   -6.4414   -4.6220   -4.5422   -4.2224   -3.7885   -3.7137   -1.3576   -0.3951   -0.0435    0.2071    0.9123    2.7199    4.1192    6.4084
